transaction_id,transaction_date,region,product,quantity,unit_price,revenue,cost
1342,2024-09-27,Latin America,Monitor,9,42.92,386.28,255.17
1343,2025-03-30,North America,Keyboard,9,125.29,1127.61,877.81
1344,2024-04-11,Latin America,Monitor,10,362.63,3626.3,2729.63
1345,2024-03-19,Latin America,Laptop,10,341.18,3411.8,1734.58
1346,2024-03-13,North America,Laptop,2,362.44,724.88,457.76
1347,2025-03-25,Asia Pacific,Headphones,10,159.66,1596.6,981.76
1348,2024-08-14,Europe,Laptop,7,188.57,1319.99,754.43
1349,2024-05-05,Europe,Monitor,4,57.86,231.44,182.69
1350,2024-05-13,Europe,Keyboard,1,239.58,239.58,182.0
1351,2024-04-07,Europe,Laptop,6,78.73,472.38,344.1
1352,2025-05-10,North America,Monitor,7,460.58,3224.06,2384.06
1353,2025-05-07,North America,Laptop,1,222.17,222.17,124.05
1354,2025-02-13,Asia Pacific,Headphones,5,103.39,516.95,298.12
1355,2025-02-11,Latin America,Webcam,8,248.63,1989.04,1492.82
1356,2024-12-10,Europe,Headphones,10,406.97,4069.7,3018.33
1357,2024-02-21,Latin America,Keyboard,7,126.49,885.43,657.21
1358,2024-10-03,Asia Pacific,Mouse,6,360.65,2163.9,1436.64
1359,2024-06-29,Asia Pacific,Headphones,5,108.71,543.55,307.73
1360,2025-04-05,North America,Headphones,8,161.03,1288.24,975.12
1361,2024-01-29,Asia Pacific,Monitor,2,91.29,182.58,116.92
1362,2024-10-18,Asia Pacific,Mouse,10,239.11,2391.1,1648.71
1363,2024-06-12,Europe,Laptop,3,498.01,1494.03,931.82
1364,2024-02-02,Europe,Mouse,8,176.69,1413.52,1043.56
1365,2024-03-15,North America,Webcam,7,320.66,2244.62,1782.36
1366,2024-01-26,Europe,Monitor,6,466.41,2798.46,1798.07
1367,2024-08-14,North America,Headphones,4,122.01,488.04,377.12
1368,2025-01-22,Latin America,Headphones,2,465.29,930.58,696.21
1369,2025-03-10,Latin America,Laptop,4,447.03,1788.12,1116.18
1370,2024-06-29,Asia Pacific,Mouse,8,370.39,2963.12,1948.05
1371,2024-06-21,Asia Pacific,Keyboard,4,28.98,115.92,91.77
1372,2024-01-31,Europe,Monitor,9,211.33,1901.97,1185.28
1373,2025-04-19,Asia Pacific,Headphones,1,64.69,64.69,43.13
1374,2025-04-03,North America,Keyboard,1,104.61,104.61,65.28
1375,2024-05-16,Asia Pacific,Laptop,10,471.16,4711.6,3681.73
1376,2024-09-20,Latin America,Headphones,6,98.2,589.2,371.41
1377,2024-01-05,North America,Headphones,5,153.58,767.9,458.01
1378,2024-03-24,Latin America,Mouse,9,151.54,1363.86,1047.26
1379,2025-01-19,Asia Pacific,Mouse,10,215.81,2158.1,1633.1
1380,2025-04-01,North America,Monitor,3,381.31,1143.93,888.77
1381,2024-12-05,Latin America,Keyboard,8,229.8,1838.4,1098.45
1382,2024-09-15,Latin America,Headphones,8,176.41,1411.28,1124.76
1383,2024-12-20,North America,Keyboard,5,423.43,2117.15,1429.33
1384,2024-12-06,Asia Pacific,Monitor,8,310.74,2485.92,1684.94
1385,2024-12-22,Latin America,Monitor,6,484.97,2909.82,1809.38
1386,2024-09-06,Europe,Headphones,7,102.6,718.2,373.75
1387,2024-12-04,Europe,Monitor,10,235.02,2350.2,1821.37
1388,2024-12-16,Asia Pacific,Monitor,9,173.16,1558.44,1182.85
1389,2024-11-18,North America,Laptop,3,435.91,1307.73,757.46
1390,2024-12-22,Latin America,Mouse,5,462.45,2312.25,1540.37
1391,2024-03-20,North America,Headphones,1,437.12,437.12,294.31
1392,2024-02-17,Europe,Mouse,4,241.5,966.0,737.18
1393,2024-05-17,Latin America,Laptop,2,260.3,520.6,349.9
1394,2024-09-12,Latin America,Laptop,9,30.95,278.55,218.96
1395,2024-11-27,North America,Monitor,1,249.02,249.02,148.58
1396,2024-11-22,Latin America,Keyboard,5,36.75,183.75,128.42
1397,2024-03-23,Asia Pacific,Keyboard,1,384.67,384.67,271.48
1398,2024-11-25,North America,Keyboard,1,218.5,218.5,154.32
1399,2024-02-20,Europe,Keyboard,1,439.69,439.69,257.86
1400,2024-01-20,North America,Mouse,1,194.88,194.88,108.05
1401,2024-04-05,Asia Pacific,Laptop,5,40.29,201.45,126.88
1402,2025-01-24,Asia Pacific,Mouse,2,362.07,724.14,464.23
1403,2024-10-01,North America,Webcam,7,96.03,672.21,443.61
1404,2024-07-23,North America,Keyboard,8,461.38,3691.04,2027.11
1405,2025-04-01,Europe,Keyboard,4,449.08,1796.32,1214.23
1406,2025-05-09,Latin America,Monitor,8,156.91,1255.28,638.04
1407,2024-12-20,Asia Pacific,Keyboard,10,250.97,2509.7,1790.75
1408,2024-10-18,Latin America,Webcam,8,180.28,1442.24,1148.82
1409,2024-05-03,Latin America,Webcam,1,482.92,482.92,340.4
1410,2024-03-11,North America,Mouse,10,413.31,4133.1,2615.57
1411,2024-01-02,North America,Keyboard,8,295.34,2362.72,1510.85
1412,2025-03-02,Latin America,Keyboard,10,400.38,4003.8,2312.17
1413,2024-01-28,Europe,Keyboard,9,286.36,2577.24,1655.31
1414,2025-01-08,Europe,Headphones,4,31.73,126.92,77.58
1415,2024-09-30,Asia Pacific,Headphones,5,150.57,752.85,398.14
1416,2024-09-06,Latin America,Monitor,9,196.79,1771.11,934.37
1417,2024-01-30,North America,Laptop,3,279.05,837.15,589.63
1418,2024-04-10,Asia Pacific,Mouse,1,56.92,56.92,37.65
1419,2025-04-13,Asia Pacific,Headphones,10,136.51,1365.1,911.72
1420,2024-12-01,North America,Monitor,3,182.03,546.09,308.82
1421,2025-02-03,Europe,Mouse,6,480.06,2880.36,1997.63
1422,2024-10-06,North America,Webcam,1,101.38,101.38,73.91
1423,2024-05-04,Latin America,Headphones,7,259.8,1818.6,1430.54
1424,2025-03-07,North America,Mouse,7,193.36,1353.52,780.75
1425,2025-04-16,Latin America,Keyboard,5,52.96,264.8,155.66
1426,2025-04-13,Europe,Mouse,10,319.72,3197.2,1748.71
1427,2025-02-17,North America,Monitor,1,21.89,21.89,13.42
1428,2024-05-05,North America,Keyboard,9,298.64,2687.76,1994.31
1429,2025-01-05,North America,Keyboard,10,386.57,3865.7,2603.95
1430,2025-04-16,Europe,Monitor,9,446.28,4016.52,2596.02
1431,2024-10-12,Europe,Laptop,5,210.83,1054.15,718.73
1432,2024-04-25,Europe,Keyboard,4,185.33,741.32,395.97
1433,2025-01-05,Europe,Monitor,2,80.92,161.84,109.94
1434,2025-02-21,Europe,Laptop,1,429.3,429.3,316.55
1435,2025-01-23,North America,Headphones,2,41.42,82.84,59.67
1436,2024-04-10,North America,Laptop,5,187.09,935.45,682.48
1437,2024-12-06,Latin America,Laptop,6,183.59,1101.54,709.54
1438,2024-04-16,Latin America,Laptop,10,279.49,2794.9,1755.46
1439,2024-09-28,Latin America,Mouse,3,228.76,686.28,444.78
1440,2024-05-20,Asia Pacific,Keyboard,8,435.87,3486.96,2410.59
1441,2024-11-20,North America,Mouse,6,401.14,2406.84,1518.56
1442,2024-06-09,Europe,Monitor,1,411.71,411.71,324.8
1443,2024-10-20,North America,Webcam,2,446.74,893.48,608.59
1444,2024-12-05,Latin America,Laptop,8,370.69,2965.52,2095.44
1445,2025-04-16,North America,Headphones,6,64.74,388.44,243.48
1446,2024-09-24,North America,Mouse,7,499.69,3497.83,2003.44
1447,2024-05-08,Asia Pacific,Monitor,9,128.52,1156.68,924.13
1448,2024-11-03,North America,Webcam,8,39.56,316.48,164.04
1449,2024-07-30,North America,Laptop,9,45.33,407.97,256.48
1450,2024-06-18,Latin America,Laptop,4,344.01,1376.04,843.57
1451,2025-02-24,Latin America,Keyboard,9,142.54,1282.86,816.65
1452,2025-03-16,Asia Pacific,Mouse,9,88.58,797.22,408.98
1453,2025-01-29,North America,Laptop,3,499.33,1497.99,1045.4
1454,2024-04-26,Europe,Laptop,5,290.91,1454.55,1047.18
1455,2025-04-07,Latin America,Headphones,5,159.84,799.2,413.26
1456,2024-04-23,Asia Pacific,Monitor,8,427.36,3418.88,2185.78
1457,2024-10-27,Latin America,Laptop,3,130.56,391.68,292.72
1458,2024-11-21,North America,Monitor,3,458.83,1376.49,841.05
1459,2025-04-27,Europe,Keyboard,5,219.57,1097.85,770.19
1460,2025-02-13,Asia Pacific,Headphones,9,343.3,3089.7,1754.99
1461,2025-03-26,North America,Mouse,9,485.46,4369.14,3491.92
1462,2025-01-19,North America,Monitor,4,358.38,1433.52,1047.02
1463,2025-03-04,Latin America,Monitor,1,105.87,105.87,70.43
1464,2024-04-07,Latin America,Headphones,9,185.31,1667.79,1310.69
1465,2024-04-20,North America,Monitor,5,304.48,1522.4,894.87
1466,2025-04-11,Europe,Laptop,8,38.81,310.48,222.96
1467,2024-03-30,North America,Headphones,3,498.82,1496.46,1134.83
1468,2024-12-20,Asia Pacific,Monitor,3,86.14,258.42,152.99
1469,2024-12-13,Latin America,Laptop,8,488.68,3909.44,2782.55
1470,2024-06-21,North America,Keyboard,5,379.86,1899.3,1403.27
1471,2025-05-12,Europe,Mouse,5,369.62,1848.1,1290.36
1472,2025-05-07,North America,Webcam,7,374.47,2621.29,1729.84
1473,2024-10-10,Asia Pacific,Monitor,4,58.28,233.12,168.71
1474,2024-11-10,Europe,Monitor,3,321.45,964.35,606.86
1475,2024-01-28,Latin America,Mouse,8,384.14,3073.12,1824.52
1476,2024-09-12,Latin America,Monitor,4,433.93,1735.72,1334.25
1477,2025-04-20,Asia Pacific,Webcam,3,313.59,940.77,733.67
1478,2025-03-14,Europe,Monitor,4,239.1,956.4,586.56
1479,2024-11-28,Europe,Monitor,7,98.21,687.47,392.2
1480,2025-04-12,Asia Pacific,Monitor,2,142.3,284.6,149.49
1481,2025-02-16,Latin America,Keyboard,5,432.66,2163.3,1492.45
1482,2024-09-19,North America,Laptop,6,438.18,2629.08,1354.79
1483,2024-12-27,North America,Laptop,1,341.84,341.84,213.89
1484,2024-03-15,Europe,Mouse,6,239.23,1435.38,1072.54
1485,2025-03-12,Europe,Keyboard,6,27.96,167.76,112.34
1486,2024-08-18,North America,Monitor,1,244.18,244.18,145.35
1487,2024-04-28,Latin America,Laptop,7,104.95,734.65,420.24
1488,2024-05-25,Latin America,Headphones,2,37.16,74.32,51.98
1489,2025-01-07,Europe,Laptop,3,115.89,347.67,262.65
1490,2024-05-09,Europe,Webcam,8,290.96,2327.68,1660.5
1491,2024-12-14,Latin America,Keyboard,8,400.31,3202.48,1912.69
1492,2024-10-12,Asia Pacific,Mouse,2,149.84,299.68,232.52
1493,2025-01-06,North America,Laptop,2,96.97,193.94,150.4
1494,2024-09-24,Latin America,Mouse,3,235.67,707.01,375.76
1495,2024-06-10,Latin America,Laptop,1,375.15,375.15,276.98
1496,2025-01-08,North America,Keyboard,2,42.94,85.88,57.88
1497,2024-02-21,Europe,Monitor,9,31.72,285.48,155.17
1498,2024-01-10,Asia Pacific,Headphones,8,105.5,844.0,635.21
1499,2024-01-14,Europe,Keyboard,7,213.82,1496.74,879.0
1500,2024-01-12,Latin America,Laptop,8,254.39,2035.12,1581.08
1501,2024-04-14,Europe,Headphones,1,189.11,189.11,112.45
1502,2024-05-29,Europe,Mouse,5,359.86,1799.3,1136.09
1503,2024-12-13,North America,Headphones,5,195.04,975.2,769.96
1504,2025-01-08,Europe,Mouse,9,473.81,4264.29,2757.51
1505,2024-12-05,Europe,Mouse,4,315.9,1263.6,690.33
1506,2024-09-10,Latin America,Monitor,5,271.21,1356.05,1036.44
1507,2024-12-30,Latin America,Keyboard,7,184.58,1292.06,874.92
1508,2024-01-09,North America,Keyboard,9,64.04,576.36,407.13
1509,2024-04-02,Latin America,Mouse,5,321.37,1606.85,1006.22
1510,2024-11-01,Europe,Monitor,10,354.77,3547.7,2667.17
1511,2024-02-10,Latin America,Mouse,2,401.26,802.52,628.99
1512,2024-07-15,Europe,Webcam,7,346.14,2422.98,1635.1
1513,2025-01-22,Asia Pacific,Keyboard,6,411.75,2470.5,1375.25
1514,2024-12-22,North America,Keyboard,6,74.15,444.9,233.95
1515,2024-06-11,Asia Pacific,Keyboard,5,481.94,2409.7,1756.1
1516,2024-06-26,North America,Monitor,1,124.18,124.18,75.41
1517,2024-02-13,Europe,Webcam,2,207.26,414.52,229.51
1518,2024-07-12,Latin America,Mouse,9,231.33,2081.97,1561.28
1519,2024-08-05,Asia Pacific,Monitor,4,267.46,1069.84,587.45
1520,2024-11-14,Asia Pacific,Laptop,7,401.02,2807.14,1724.92
1521,2024-08-24,Latin America,Webcam,3,314.59,943.77,706.58
1522,2024-07-10,Asia Pacific,Monitor,9,403.26,3629.34,1942.79
1523,2024-03-08,North America,Monitor,6,403.52,2421.12,1871.63
1524,2024-07-13,Europe,Laptop,2,276.06,552.12,331.18
1525,2024-10-21,Asia Pacific,Webcam,9,152.57,1373.13,1037.37
1526,2025-02-20,North America,Mouse,1,174.36,174.36,109.42
1527,2024-05-11,North America,Laptop,7,49.36,345.52,210.46
1528,2025-03-24,Europe,Webcam,4,496.55,1986.2,1452.58
1529,2024-01-02,Europe,Headphones,7,434.57,3041.99,2024.09
1530,2024-07-29,Europe,Laptop,3,319.98,959.94,563.41
1531,2024-10-25,Latin America,Keyboard,5,123.04,615.2,413.57
1532,2024-04-24,Europe,Monitor,3,217.35,652.05,417.27
1533,2024-11-05,Europe,Keyboard,4,138.97,555.88,348.06
1534,2025-01-30,Latin America,Laptop,8,373.41,2987.28,1630.5
1535,2024-01-08,Latin America,Mouse,10,395.4,3954.0,2250.77
1536,2024-04-09,Europe,Headphones,4,276.65,1106.6,735.07
1537,2024-03-11,North America,Webcam,9,389.2,3502.8,2166.71
1538,2025-04-07,Asia Pacific,Keyboard,5,421.84,2109.2,1296.71
1539,2025-05-04,Asia Pacific,Keyboard,1,83.33,83.33,50.61
1540,2024-11-06,North America,Laptop,1,233.83,233.83,155.03
1541,2025-02-04,Asia Pacific,Monitor,10,340.72,3407.2,2685.86
1542,2024-08-26,Latin America,Mouse,9,301.15,2710.35,1693.8
1543,2025-03-07,Asia Pacific,Mouse,4,115.54,462.16,234.48
1544,2024-07-20,Europe,Mouse,10,449.99,4499.9,2848.65
1545,2024-10-11,Asia Pacific,Laptop,10,90.06,900.6,634.67
1546,2024-09-13,Latin America,Monitor,5,422.66,2113.3,1070.8
1547,2024-08-30,Europe,Headphones,2,245.97,491.94,383.04
1548,2024-12-24,Latin America,Keyboard,2,366.11,732.22,498.12
1549,2024-05-03,Asia Pacific,Mouse,3,377.68,1133.04,715.25
1550,2024-03-30,Latin America,Keyboard,7,408.43,2859.01,2240.99
1551,2024-04-24,Europe,Laptop,8,425.06,3400.48,2243.1
1552,2024-08-22,Asia Pacific,Laptop,8,451.35,3610.8,2235.97
1553,2025-01-22,Europe,Monitor,5,74.37,371.85,193.58
1554,2024-09-13,Latin America,Mouse,7,357.01,2499.07,1946.39
1555,2024-06-13,Europe,Monitor,6,450.46,2702.76,1457.35
1556,2024-12-24,Asia Pacific,Laptop,9,245.71,2211.39,1515.82
1557,2024-09-12,Latin America,Mouse,6,78.09,468.54,270.66
1558,2024-11-27,North America,Monitor,7,259.17,1814.19,958.52
1559,2024-02-18,Latin America,Headphones,6,26.75,160.5,93.7
1560,2024-01-26,Latin America,Webcam,4,229.53,918.12,677.68
1561,2024-12-19,Europe,Mouse,8,336.87,2694.96,1559.67
1562,2025-01-31,Europe,Keyboard,9,143.39,1290.51,839.5
1563,2024-01-19,Asia Pacific,Keyboard,3,126.07,378.21,200.75
1564,2024-06-30,Asia Pacific,Monitor,10,387.4,3874.0,2136.82
1565,2024-12-22,Europe,Headphones,7,287.88,2015.16,1396.6
1566,2024-07-08,North America,Laptop,5,338.95,1694.75,869.94
1567,2025-04-13,North America,Webcam,2,209.83,419.66,231.48
1568,2024-11-12,Europe,Keyboard,3,409.9,1229.7,840.09
1569,2024-11-13,Asia Pacific,Monitor,3,306.09,918.27,725.25
1570,2025-02-14,North America,Laptop,10,48.43,484.3,259.0
1571,2024-12-13,North America,Monitor,5,274.28,1371.4,742.62
1572,2024-12-15,Latin America,Webcam,4,314.46,1257.84,740.05
1573,2024-08-02,Europe,Webcam,6,58.91,353.46,217.24
1574,2024-07-21,Asia Pacific,Mouse,10,64.25,642.5,511.4
1575,2025-01-30,Asia Pacific,Mouse,3,465.46,1396.38,715.61
1576,2025-05-13,Europe,Mouse,5,182.29,911.45,637.77
1577,2025-01-30,Asia Pacific,Keyboard,2,369.31,738.62,495.43
1578,2024-08-09,North America,Headphones,9,265.63,2390.67,1278.07
1579,2024-08-16,Latin America,Monitor,3,475.6,1426.8,1063.66
1580,2024-12-22,Latin America,Keyboard,4,337.74,1350.96,989.34
1581,2024-08-11,Asia Pacific,Monitor,2,456.38,912.76,659.37
1582,2024-08-15,North America,Monitor,4,83.08,332.32,196.14
1583,2024-02-21,Latin America,Monitor,9,177.45,1597.05,809.07
1584,2024-06-03,Latin America,Keyboard,6,267.57,1605.42,1004.11
1585,2024-06-04,Latin America,Laptop,10,70.25,702.5,374.34
1586,2024-05-27,Latin America,Monitor,4,241.34,965.36,498.17
1587,2025-02-28,Asia Pacific,Monitor,2,393.84,787.68,477.41
1588,2024-04-25,North America,Monitor,10,138.95,1389.5,1046.52
1589,2024-10-14,North America,Monitor,9,112.21,1009.89,561.72
1590,2024-05-12,Latin America,Webcam,6,100.59,603.54,338.96
1591,2024-03-16,Latin America,Webcam,3,52.39,157.17,116.9
1592,2025-02-23,Latin America,Mouse,8,338.74,2709.92,2021.01
1593,2024-07-08,North America,Webcam,5,247.19,1235.95,620.45
1594,2025-01-11,Latin America,Laptop,6,274.75,1648.5,943.09
1595,2024-01-17,North America,Webcam,2,409.9,819.8,575.66
1596,2025-03-28,Latin America,Headphones,10,130.24,1302.4,810.77
1597,2024-10-12,Europe,Monitor,10,384.99,3849.9,2288.43
1598,2024-02-13,North America,Headphones,4,314.64,1258.56,806.58
1599,2025-05-02,Latin America,Monitor,9,423.2,3808.8,2185.29
1600,2024-01-07,Europe,Laptop,2,314.28,628.56,411.42
1601,2024-01-30,Asia Pacific,Headphones,6,397.82,2386.92,1359.08
1602,2024-08-31,Latin America,Keyboard,10,210.42,2104.2,1156.84
1603,2024-12-17,Latin America,Laptop,2,381.68,763.36,406.53
1604,2024-01-02,Europe,Headphones,5,280.42,1402.1,732.5
1605,2024-07-30,North America,Webcam,6,202.95,1217.7,761.16
1606,2024-10-02,Latin America,Laptop,6,22.26,133.56,73.2
1607,2024-08-24,North America,Monitor,9,282.34,2541.06,1771.51
1608,2025-01-23,Asia Pacific,Laptop,6,345.34,2072.04,1224.12
1609,2024-11-21,North America,Monitor,4,86.81,347.24,248.2
1610,2024-02-24,Europe,Monitor,6,411.24,2467.44,1633.91
1611,2024-12-25,Latin America,Headphones,1,40.33,40.33,24.85
1612,2024-05-25,Latin America,Laptop,2,460.65,921.3,627.5
1613,2025-04-15,Latin America,Keyboard,3,207.21,621.63,464.53
1614,2024-11-29,Asia Pacific,Monitor,4,121.18,484.72,343.94
1615,2024-10-17,Europe,Keyboard,4,112.92,451.68,268.16
1616,2024-02-19,Asia Pacific,Keyboard,7,144.79,1013.53,573.5
1617,2024-02-15,Asia Pacific,Monitor,6,428.7,2572.2,1351.4
1618,2024-06-19,North America,Monitor,4,447.93,1791.72,1127.16
1619,2025-04-08,Europe,Keyboard,8,107.88,863.04,683.36
1620,2024-11-06,Latin America,Laptop,10,282.26,2822.6,1683.36
1621,2025-02-06,Asia Pacific,Headphones,4,100.22,400.88,251.75
1622,2024-08-24,North America,Mouse,9,288.72,2598.48,1312.93
1623,2024-06-06,Europe,Mouse,6,488.77,2932.62,1627.49
1624,2025-04-25,Asia Pacific,Mouse,6,403.77,2422.62,1787.84
1625,2024-05-08,Europe,Headphones,9,487.3,4385.7,3348.96
1626,2025-04-03,Asia Pacific,Mouse,6,365.32,2191.92,1189.2
1627,2024-11-11,Latin America,Mouse,6,367.03,2202.18,1583.54
1628,2024-05-19,Asia Pacific,Mouse,5,38.27,191.35,143.9
1629,2024-10-26,Europe,Monitor,3,321.02,963.06,718.46
1630,2024-11-16,Asia Pacific,Webcam,4,120.09,480.36,379.94
1631,2024-10-06,Europe,Monitor,5,448.13,2240.65,1166.62
1632,2025-04-04,North America,Webcam,1,270.55,270.55,141.48
1633,2025-04-06,Europe,Webcam,7,396.69,2776.83,1609.91
1634,2024-02-16,Europe,Laptop,10,145.65,1456.5,826.92
1635,2024-11-15,Asia Pacific,Webcam,3,373.34,1120.02,792.78
1636,2024-09-09,Latin America,Monitor,1,291.63,291.63,197.84
1637,2024-10-31,Latin America,Monitor,3,94.8,284.4,211.63
1638,2024-06-12,North America,Webcam,9,67.37,606.33,349.24
1639,2025-03-26,Europe,Mouse,2,499.14,998.28,546.97
1640,2024-05-13,Asia Pacific,Monitor,3,115.22,345.66,202.21
1641,2024-03-24,Asia Pacific,Laptop,2,97.65,195.3,100.06
1642,2025-05-11,Asia Pacific,Headphones,2,191.57,383.14,306.33
1643,2025-04-18,Asia Pacific,Headphones,4,333.74,1334.96,1027.39
1644,2025-04-25,Europe,Keyboard,6,144.66,867.96,435.89
1645,2024-06-20,North America,Webcam,4,236.33,945.32,503.78
1646,2025-01-04,North America,Monitor,9,328.61,2957.49,1902.77
1647,2025-05-13,North America,Headphones,8,314.73,2517.84,1372.94
1648,2024-02-25,North America,Mouse,2,498.09,996.18,550.73
1649,2024-07-18,Latin America,Laptop,2,188.02,376.04,205.58
1650,2024-12-19,Europe,Laptop,5,133.67,668.35,522.72
1651,2024-03-21,Europe,Monitor,7,362.93,2540.51,1733.58
1652,2024-02-18,North America,Laptop,10,59.29,592.9,413.07
1653,2024-09-12,Europe,Headphones,9,150.98,1358.82,833.13
1654,2024-09-02,North America,Webcam,2,77.0,154.0,78.41
1655,2024-12-12,Asia Pacific,Webcam,3,143.44,430.32,328.2
1656,2024-03-30,Asia Pacific,Headphones,9,381.58,3434.22,2249.21
1657,2024-07-15,Asia Pacific,Mouse,6,406.15,2436.9,1449.83
1658,2024-04-15,Asia Pacific,Webcam,5,490.08,2450.4,1756.3
1659,2024-11-16,Asia Pacific,Mouse,5,265.67,1328.35,818.45
1660,2024-07-26,Latin America,Monitor,10,213.92,2139.2,1610.18
1661,2025-05-07,Europe,Keyboard,1,63.95,63.95,50.83
1662,2025-04-16,Asia Pacific,Headphones,5,177.52,887.6,541.15
1663,2025-01-31,Asia Pacific,Headphones,1,244.22,244.22,168.52
1664,2024-01-04,Asia Pacific,Mouse,7,27.79,194.53,120.56
1665,2024-12-04,Latin America,Monitor,4,184.04,736.16,434.82
1666,2025-01-15,North America,Webcam,8,183.36,1466.88,737.07
1667,2025-04-29,Europe,Webcam,7,117.98,825.86,633.84
1668,2024-12-07,North America,Headphones,6,275.72,1654.32,838.29
1669,2024-04-02,Asia Pacific,Laptop,10,293.76,2937.6,2327.14
1670,2024-03-23,Europe,Laptop,7,475.7,3329.9,1905.38
1671,2024-12-19,North America,Headphones,1,479.94,479.94,370.39
1672,2025-01-09,North America,Mouse,2,474.08,948.16,550.38
1673,2024-07-17,Europe,Monitor,1,468.23,468.23,356.34
1674,2025-02-10,Europe,Mouse,10,399.54,3995.4,2945.26
1675,2024-05-31,Latin America,Webcam,9,69.62,626.58,412.33
1676,2024-08-03,North America,Keyboard,7,390.42,2732.94,2063.16
1677,2025-03-14,Europe,Webcam,2,390.71,781.42,570.14
1678,2024-01-07,Asia Pacific,Keyboard,6,219.0,1314.0,762.88
1679,2024-08-28,Latin America,Monitor,10,241.26,2412.6,1683.88
1680,2024-07-12,Asia Pacific,Webcam,10,114.48,1144.8,744.76
1681,2024-04-01,Asia Pacific,Laptop,1,332.36,332.36,181.48
1682,2024-07-01,Europe,Mouse,7,285.74,2000.18,1195.76
1683,2025-01-23,Asia Pacific,Keyboard,3,332.62,997.86,735.07
1684,2025-03-10,North America,Webcam,10,217.45,2174.5,1343.2
1685,2024-03-24,North America,Laptop,5,236.8,1184.0,778.5
1686,2025-05-12,Europe,Monitor,6,411.99,2471.94,1467.79
1687,2024-06-17,Europe,Laptop,9,218.64,1967.76,986.66
1688,2024-08-03,Europe,Keyboard,3,360.76,1082.28,602.45
1689,2024-05-24,Latin America,Webcam,1,145.17,145.17,90.98
1690,2024-04-27,Europe,Monitor,3,364.64,1093.92,768.53
1691,2025-02-15,Europe,Headphones,6,99.11,594.66,423.58
1692,2024-07-01,Europe,Laptop,5,169.9,849.5,439.53
1693,2024-06-25,Europe,Monitor,4,383.29,1533.16,1014.32
1694,2025-04-30,Latin America,Mouse,9,469.17,4222.53,2660.95
1695,2024-05-31,North America,Laptop,9,453.48,4081.32,2297.71
1696,2024-08-05,North America,Keyboard,5,113.44,567.2,365.61
1697,2025-05-06,North America,Headphones,1,72.69,72.69,44.91
1698,2024-01-14,Europe,Laptop,8,433.11,3464.88,1808.82
1699,2024-05-13,Asia Pacific,Mouse,9,448.37,4035.33,2218.76
1700,2024-02-17,Asia Pacific,Laptop,4,453.83,1815.32,951.07
1701,2024-07-06,Europe,Webcam,2,196.73,393.46,226.24
1702,2024-01-18,Europe,Webcam,8,173.21,1385.68,983.1
1703,2024-01-09,Europe,Webcam,2,342.18,684.36,453.08
1704,2025-02-22,Europe,Keyboard,8,211.34,1690.72,1247.44
